class name	function name	function line	type	#variables	#coefficients	time H text (s)	time H image (s)	Time H Total (s)	Time KDM (s)
EmbeddingComposite	sample	149	QUBO	21	77	0.0012653000000000247	2.202501799999993	3.7829707000000212	0.0648663000000056
